Retailer,Category,Item,Price (VND),7 ngày change,1 tháng change,6 tháng change,1 năm change,Product URL
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard MSI MPG X670E CARBON WIFI (AMD X670, Socket AM5, ATX, 4 khe RAM DRR5)",9.000.000,+0%,,,,https://hoanghapc.vn/main-msi-mpg-x670e-carbon-wifi
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG MAXIMUS Z790 EXTREME (Intel Z790, Socket 1700, ATX, 4 khe Ram DDR5)",27.990.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-rog-maximus-z790-extreme
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Gigabyte Z790 AERO G (Intel Z790, Socket LGA1700, ATX, 4 khe RAM DDR5)",9.990.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z790-aero-g-ddr5
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Gigabyte Z790 UD AC (Intel Z790, Socket LGA1700, ATX, 4 khe RAM DDR5)",5.000.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z790-ud-ac
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASRock Z790 PG Riptide (Intel Z790, Socket LGA1700, ATX, 4 khe RAM DDR5)",2.890.000,-35.8%,,,,https://hoanghapc.vn/mainboard-asrock-z790-pg-riptide
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS PRIME Z890-P WIFI CSM (Intel Z890, Socket 1851, ATX, 4 khe RAM DDR5)",7.000.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-prime-z890-p-wifi-csm
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASRock Z690 STEEL LEGEND/ D5 (Intel Z690, Socket 1700, ATX, 4 khe Ram DDR5)",4.000.000,+0%,,,,https://hoanghapc.vn/mainboard-asrock-z690-steel-legend-d5
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Gigabyte B650 AORUS ELITE AX (AMD B650, Socket AM5, ATX, 4 khe RAM DDR5)",6.900.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-b650-aorus-elite-ax
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG STRIX B650E-E GAMING WIFI (AMD B650, Socket AM5, ATX, 4 khe RAM DDR5)",8.890.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-rog-strix-b650e-e-gaming-wifi
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Gigabyte GP-UD850GM PG5 850W (80 Plus Gold/ Full Modular),3.200.000,,,,,https://hoanghapc.vn/nguon-gigabyte-gp-ud850gm-pg5
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Gigabyte UD1300GM PG5 1300W (80 Plus Gold | PCIe 5.0 | Full Modular),5.000.000,+0%,,,,https://hoanghapc.vn/nguon-gigabyte-ud1300gm-pg5-1300w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Gigabyte UD1600PM PG5 AI TOP (1600W/ 80 Plus Platinum/ Full Modular),12.000.000,+0%,,,,https://hoanghapc.vn/nguon-gigabyte-ud1600pm-pg5-ai-top
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn DeepCool GamerStorm PF500X 500W (80 Plus Bronze/ Non-Modular/ Black),1.200.000,+0%,,,,https://hoanghapc.vn/nguon-deepcool-gamerstorm-pf500x-500w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Super Flower Leadex VIII Platinum Pro 1000W ATX 3.1 Black (Cybernetics Platinum/ Full Modular),6.000.000,+0%,,,,https://hoanghapc.vn/nguon-super-flower-leadex-viii-platinum-pro-1000w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Ocypus Beta P600S 500W - Non Modular,900.000,,,,,https://hoanghapc.vn/nguon-ocypus-beta-p600s-500w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Asus TUF Gaming 850W Gold EVO (ATX 3.1/ 80 Plus Gold/ Full Modular),3.500.000,+0%,,,,https://hoanghapc.vn/nguon-asus-tuf-gaming-850w-gold-evo
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Super Flower Leadex VII XG ATX 3.1 1300W 80 Plus Gold (Full Modular),6.500.000,+0%,,,,https://hoanghapc.vn/nguon-super-flower-leadex-vii-xg-atx-3-1-1300w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Super Flower Leadex Titanium 2200W ATX 3.1 (Cybenetics Titanium/ Full-Modular/ Đen),16.000.000,+0%,,,,https://hoanghapc.vn/nguon-super-flower-leadex-titanium-2200w-atx-3-1
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn EVGA SuperNOVA 1000G FTW 1000W (80 Plus Gold/ Full Modular/ Black),3.000.000,+0%,,,,https://hoanghapc.vn/nguon-evga-supernova-1000g-ftw-1000w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Ocypus Beta P350S 350W - Non Modular,600.000,+0%,,,,https://hoanghapc.vn/nguon-ocypus-beta-p350s-350w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GF A3 1050W (80 Plus Gold | ATX 3.0 | PCIe 5.0 | Full Modular),3.500.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-toughpower-gf-a3-gold-1050w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Asus Prime 850W Gold (ATX 3.1/ 80 Plus Gold/ Full Modular) - AP-850G,3.000.000,+0%,,,,https://hoanghapc.vn/nguon-asus-prime-850w-gold
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Segotep GM850 850W (80 Plus Gold/ ATX 3.0/ PCIE 5.0/ Full Modular/ Black),2.990.000,+0%,,,,https://hoanghapc.vn/nguon-segotep-gm850-850w-black
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Segotep Qpower 350W - Non Modular,600.000,+0%,,,,https://hoanghapc.vn/nguon-segotep-qpower-350w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Segotep GM1250W 1250W ATX 3.0 (80 Plus Gold | PCIE 5.0),3.500.000,,,,,https://hoanghapc.vn/nguon-segotep-gm1250w-1250w-atx-3-0
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GT 850W ATX 3.1 (80 Plus Gold/ Full Modular),2.900.000,+7.4%,,,,https://hoanghapc.vn/nguon-thermaltake-toughpower-gt-850w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake TOUGHPOWER GT 1200W (80 Plus Gold | ATX 3.1 | PCIe 5.1 | Full Modular),4.000.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-toughpower-gt-1200w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GF A3 750W (80 Plus Gold | ATX 3.0 | PCIe 5.0 | Full Modular),3.200.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-gf-a3-750w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GF A3 850W (80 Plus Gold | ATX 3.0 | PCIe 5.0 | Full Modular),3.500.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-gf-a3-850w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GF A3 1200W (80 Plus Gold | ATX 3.0 | PCIe 5.0 | Full Modular),5.500.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-gf-a3-1200w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Thermaltake Toughpower GT 850W Snow ATX 3.1 (80 Plus Gold/ Full Modular),3.000.000,+0%,,,,https://hoanghapc.vn/nguon-thermaltake-toughpower-gt-850w-snow
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Super Flower Leadex Platinum 2000W (80 Plus Platinum/Full Modular),10.990.000,+0%,,,,https://hoanghapc.vn/nguon-may-tinh-super-flower-leadex-platinum-2000w
Hoàng Hà PC (Hà Nội),PSU - Nguồn máy tính,Nguồn Super Flower Leadex III Gold 850W White (80 Plus Gold/ Full Modular/ PCIe 5.0),3.150.000,,,,,https://hoanghapc.vn/nguon-super-flower-leadex-iii-gold-850w-white
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình đồ họa AOC U32U3CV/74 (32 inch/ 4K/ IPS/ 60Hz/ USB-C 96W/ Loa),10.990.000,-15.5%,,,,https://hoanghapc.vn/man-hinh-aoc-u32u3cv-74
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming Gigabyte G34WQC2 (34 inch/ WQHD/ VA 1500R/ 200Hz/ 1ms/ Loa),8.500.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-gigabyte-g34wqc2
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming Gigabyte MO34WQC (34 inch/ 2K/ OLED/ 175Hz/ 0.03ms/ USB-C 18W/ Loa),26.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-gigabyte-mo34wqc
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gigabyte GS25F14 (24.5 inch/ FHD/ IPS/ 144Hz/ 1ms),3.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-gigabyte-gs25f14
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming ASUS ROG SWIFT OLED PG27AQWP-W (27 inch/ 2K/ WOLED/ 540Hz/ 0.02ms),42.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-asus-rog-swift-oled-pg27aqwp-w
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình cong ASUS TUF GAMING VG27VQM (27 inch/ FHD/ IPS/ 240Hz/ 1ms/ Loa),7.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-cong-asus-tuf-gaming-vg27vqm
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình cong Gaming ASUS ROG SWIFT OLED PG39WCDM (39 inch/ 2K/ OLED/ 240Hz/ USB-C 90W),48.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-cong-gaming-asus-rog-swift-oled-pg39wcdm
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming ASUS ROG SWIFT OLED PG32UCDM (32 inch/ 4K/ QD-OLED/ 240Hz/ USB-C 90W),45.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-asus-rog-swift-oled-pg32ucdm
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình cong Gaming ASUS ROG SWIFT OLED PG34WCDM (34 inch/ 2K/ OLED/ 240Hz/ USB-C 90W),45.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-cong-gaming-asus-rog-swift-oled-pg34wcdm
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình cong Gaming ASUS ROG SWIFT OLED PG49WCD (49 inch/ 2K/ OLED/ 144Hz/ USB-C 90W),58.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-cong-gaming-asus-rog-swift-oled-pg49wcd
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming ASUS ROG SWIFT OLED PG32UCDP (32 inch/ 4K/ WOLED/ 240Hz/ USB-C 90W),43.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-asus-rog-swift-oled-pg32ucdp
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Gaming ASUS ROG SWIFT OLED PG27UCDM (27 inch/ 4K/ QD-OLED/ 240Hz/ USB-C 90W),35.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-asus-rog-swift-oled-pg27ucdm
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Dell Pro P2426H (23.8 inch/ FHD/ IPS/ 120Hz/ USB-C 15W),4.790.000,+0%,,,,https://hoanghapc.vn/man-hinh-dell-pro-p2426h
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình máy tính Dell P2423DE (23.8 inch/ 2K/ IPS/ USB-C 90W),8.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-may-tinh-dell-p2423de
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình LG UltraGear G6 27G610A-B (27 inch/ 2K/ IPS/ 200Hz/ 1ms),6.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-lg-ultragear-g6-27g610a-b
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Asus ProArt PA279CV USB-C 65W (27 inch/ 4K/ IPS/ 60Hz/ Loa),12.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-asus-proart-pa279cv
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Samsung Gaming UltraWide Odyssey G5 LC34G55TWWEXXV (34 inch /WQHD/ 165Hz/ VA/ 1ms/ FreeSync/ HDR10/ Curved),7.590.000,+0%,,,,https://hoanghapc.vn/man-hinh-samsung-lc34g55twwexxv
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Viewsonic VA2409-H (24 inch / FHD / IPS / 75Hz) - Thanh lí,990.000,,,,,https://hoanghapc.vn/man-hinh-viewsonic-va2409-h
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình ASUS TUF GAMING VG27AQL3A-W (27 inch/ 2K/ IPS/ 180Hz/ 1ms/ Loa),8.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-gaming-asus-tuf-gaming-vg27aql3a-w
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình ViewSonic VA24G2-H (24 inch/ FHD/ IPS/ 144Hz/ 1ms),2.700.000,+0%,,,,https://hoanghapc.vn/man-hinh-viewsonic-va24g2-h
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình ASUS VA249HG-R (24 inch/ FHD/ IPS/ 120Hz/ 1ms),2.700.000,+0%,,,,https://hoanghapc.vn/man-hinh-asus-va249hg
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Dell UltraSharp U3225QE (32 inch/ 4K/ IPS/ 120Hz/ Thunderbolt 4),24.000.000,+0%,,,,https://hoanghapc.vn/man-hinh-dell-ultrasharp-u3225q
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình Asus VA249QGS (24 inch/ FHD/ IPS/ 120Hz/ 1ms/ Loa),4.000.000,,,,,https://hoanghapc.vn/man-hinh-asus-va249qgs
Hoàng Hà PC (Hà Nội),Màn hình,Màn hình ASRock CL27FFA (27 inch/ FHD/ IPS/ 120Hz/ 1ms),2.700.000,,,,,https://hoanghapc.vn/man-hinh-asrock-cl27ffa
